"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"16580",48," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"16581",44," Private",10," Not-Married"," Admin"," Not-in-family"," Black"," Female",40,"High-Income"
"16582",24," Private",13," Not-Married"," Professional"," Own-child"," Black"," Female",40,"High-Income"
"16583",28," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",43,"High-Income"
"16584",50," Private",9," Not-Married"," Professional"," Unmarried"," White"," Female",10,"High-Income"
"16585",33," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16586",46," Private",6," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16587",21," State-gov",10," Not-Married"," Professional"," Own-child"," White"," Male",10,"High-Income"
"16588",52," Private",5," Not-Married"," Service"," Not-in-family"," Black"," Female",30,"High-Income"
"16589",27," State-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",12,"High-Income"
"16590",28," Private",7," Not-Married"," Manual"," Unmarried"," White"," Female",40,"Lower-Middle-Income"
"16591",50," Self-Employed",13," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"16592",30," Federal-gov",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16593",51," Local-gov",13," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"16594",40," Local-gov",10," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",40,"High-Income"
"16595",49," Private",12," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"16596",41," Self-Employed",13," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"16597",55," Private",9," Widowed"," Service"," Unmarried"," White"," Female",30,"High-Income"
"16598",36," Private",13," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"16599",21," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"16600",57," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"16601",59," Private",7," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16602",59," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16603",20," Private",9," Not-Married"," Service"," Own-child"," White"," Male",25,"High-Income"
"16604",42," Private",10," Not-Married"," Admin"," Not-in-family"," Black"," Female",40,"High-Income"
"16605",45," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16606",58," Self-Employed",9," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"16607",39," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16608",34," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16609",44," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Male",50,"High-Income"
"16610",27," Private",5," Married"," Other-Occupations"," Husband"," White"," Male",40,"Lower-Middle-Income"
"16611",46," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16612",56," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16613",36," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16614",56," Private",9," Not-Married"," Admin"," Unmarried"," White"," Female",32,"High-Income"
"16615",19," Private",6," Not-Married"," Manual"," Own-child"," White"," Male",39,"High-Income"
"16616",38," Private",9," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"16617",40," Federal-gov",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16618",25," Private",13," Not-Married"," Professional"," Own-child"," White"," Female",40,"Lower-Middle-Income"
"16619",36," Private",14," Married"," Professional"," Husband"," Other"," Male",40,"Lower-Middle-Income"
"16620",32," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"16621",37," Private",13," Not-Married"," Professional"," Unmarried"," Black"," Female",40,"High-Income"
"16622",29," Private",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"16623",42," Private",1," Not-Married"," Manual"," Not-in-family"," White"," Male",25,"High-Income"
"16624",33," Private",13," Not-Married"," Admin"," Not-in-family"," White"," Female",45,"High-Income"
"16625",39," Private",10," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"16626",27," Private",8," Not-Married"," Manual"," Not-in-family"," White"," Male",45,"High-Income"
"16627",52," Self-Employed",10," Widowed"," Skilled-Manual"," Not-in-family"," Black"," Male",35,"High-Income"
"16628",47," Local-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Male",35,"High-Income"
"16629",39," Local-gov",14," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"Upper-Middle-Income"
"16630",47," Private",10," Not-Married"," Sales"," Unmarried"," White"," Male",50,"High-Income"
"16631",37," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16632",31," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",51,"High-Income"
"16633",29," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16634",24," Private",10," Not-Married"," Manual"," Own-child"," Other"," Male",14,"High-Income"
"16635",30," Local-gov",13," Married"," Other-Occupations"," Husband"," White"," Male",72,"High-Income"
"16636",35," State-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16637",25," Private",9," Not-Married"," Other-Occupations"," Own-child"," Black"," Male",40,"High-Income"
"16638",38," Local-gov",13," Married"," Professional"," Wife"," Black"," Female",40,"High-Income"
"16639",30," Private",5," Married"," Service"," Husband"," White"," Male",37,"High-Income"
"16640",27," Private",13," Not-Married"," Professional"," Own-child"," White"," Female",50,"High-Income"
"16641",25," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16642",70," Private",6," Widowed"," Skilled-Manual"," Unmarried"," White"," Male",45,"High-Income"
"16643",40," Private",10," Married"," Service"," Wife"," White"," Female",35,"High-Income"
"16644",34," Private",7," Not-Married"," Skilled-Manual"," Not-in-family"," Black"," Male",55,"High-Income"
"16645",57," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"16646",39," Private",14," Not-Married"," Service"," Not-in-family"," White"," Female",32,"High-Income"
"16647",49," Private",10," Not-Married"," Service"," Unmarried"," White"," Female",40,"High-Income"
"16648",43," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16649",31," Private",10," Not-Married"," Admin"," Unmarried"," Black"," Female",40,"High-Income"
"16650",60," Self-Employed",10," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"16651",46," Private",14," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16652",31," Private",10," Married"," Admin"," Wife"," Black"," Female",40,"High-Income"
"16653",59," Private",9," Widowed"," Professional"," Unmarried"," White"," Female",50,"High-Income"
"16654",22," Private",10," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"16655",24," Private",12," Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"16656",53," State-gov",6," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16657",43," Private",9," Married"," Manual"," Husband"," White"," Male",42,"High-Income"
"16658",60," Private",6," Widowed"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"16659",24," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16660",52," Federal-gov",9," Not-Married"," Admin"," Not-in-family"," Black"," Male",40,"High-Income"
"16661",32," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",99,"High-Income"
"16662",34," Private",6," Not-Married"," Service"," Not-in-family"," White"," Female",35,"High-Income"
"16663",38," Private",5," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"Upper-Middle-Income"
"16664",34," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",90,"High-Income"
"16665",23," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"16666",40," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16667",50," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"16668",17," Private",6," Not-Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"16669",53," Local-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Female",54,"High-Income"
"16670",32," Private",13," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",50,"High-Income"
"16671",45," Private",14," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"16672",46," Private",16," Married"," Professional"," Husband"," White"," Male",70,"High-Income"
"16673",64," Private",16," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"16674",26," Private",13," Married"," Professional"," Wife"," White"," Female",45,"High-Income"
"16675",51," Private",10," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"16676",35," Self-Employed",13," Not-Married"," Professional"," Unmarried"," White"," Female",55,"High-Income"
"16677",39," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",45,"High-Income"
"16678",35," Self-Employed",14," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"16679",46," Local-gov",15," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"16680",41," Self-Employed",10," Not-Married"," Manual"," Not-in-family"," White"," Female",40,"Lower-Middle-Income"
"16681",23," Private",9," Not-Married"," Sales"," Own-child"," White"," Male",40,"High-Income"
"16682",49," Private",10," Married"," Admin"," Husband"," White"," Male",45,"High-Income"
"16683",53," Private",11," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"16684",38," Local-gov",13," Not-Married"," Other-Occupations"," Not-in-family"," White"," Female",43,"High-Income"
"16685",36," Private",12," Not-Married"," Professional"," Unmarried"," Asian-Pac-Islander"," Female",40,"High-Income"
"16686",32," Private",10," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",72,"Upper-Middle-Income"
"16687",22," Private",10," Not-Married"," Professional"," Other-relative"," Asian-Pac-Islander"," Female",32,"High-Income"
"16688",24," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",20,"High-Income"
"16689",20," Private",2," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",30,"Lower-Middle-Income"
"16690",36," Private",9," Married"," Skilled-Manual"," Wife"," White"," Female",40,"High-Income"
"16691",46," Local-gov",13," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"16692",19," Private",10," Not-Married"," Professional"," Own-child"," White"," Female",35,"High-Income"
"16693",37," Private",9," Not-Married"," Sales"," Unmarried"," White"," Male",40,"High-Income"
"16694",30," Private",11," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"16695",44," Private",12," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",25,"High-Income"
"16696",22," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Male",45,"High-Income"
"16697",31," Self-Employed",13," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"16698",17," Private",7," Not-Married"," Admin"," Own-child"," White"," Male",40,"High-Income"
"16699",21," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16700",46," Private",4," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16701",20," Private",10," Not-Married"," Manual"," Own-child"," White"," Female",6,"High-Income"
"16702",27," Private",10," Not-Married"," Service"," Own-child"," White"," Male",24,"High-Income"
"16703",35," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16704",36," Private",8," Not-Married"," Service"," Unmarried"," White"," Female",40,"Upper-Middle-Income"
"16705",62," State-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16706",28," Private",15," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16707",18," Private",7," Not-Married"," Service"," Own-child"," White"," Female",15,"High-Income"
"16708",37," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16709",46," Local-gov",14," Not-Married"," Professional"," Unmarried"," White"," Female",43,"High-Income"
"16710",33," Private",13," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"16711",46," Private",16," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"16712",22," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",35,"High-Income"
"16713",54," Self-Employed",10," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"16714",34," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",72,"High-Income"
