"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"8191",34," Private",13," Not-Married"," Service"," Not-in-family"," White"," Female",15,"High-Income"
"8192",41," Private",13," Married"," Professional"," Husband"," White"," Male",38,"High-Income"
"8193",37," Private",12," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"8194",25," Private",9," Not-Married"," Sales"," Own-child"," Black"," Male",24,"High-Income"
"8195",33," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8196",42," Private",9," Not-Married"," Skilled-Manual"," Unmarried"," Black"," Female",38,"High-Income"
"8197",51," Local-gov",9," Not-Married"," Service"," Not-in-family"," Black"," Male",40,"High-Income"
"8198",23," Self-Employed",11," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",50,"High-Income"
"8199",45," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",42,"High-Income"
"8200",21," Private",9," Not-Married"," Sales"," Own-child"," White"," Male",44,"High-Income"
"8201",33," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"8202",23," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"High-Income"
"8203",24," Federal-gov",9," Not-Married"," Military"," Own-child"," White"," Male",40,"High-Income"
"8204",24," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"8205",42," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"8206",22," Private",5," Not-Married"," Service"," Own-child"," White"," Male",50,"High-Income"
"8207",37," Self-Employed",9," Married"," Professional"," Wife"," White"," Female",35,"High-Income"
"8208",42," Federal-gov",9," Married"," Professional"," Husband"," White"," Male",30,"High-Income"
"8209",50," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8210",48," Private",15," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8211",45," Private",4," Married"," Manual"," Husband"," Black"," Male",40,"High-Income"
"8212",22," Private",10," Not-Married"," Service"," Not-in-family"," White"," Male",25,"High-Income"
"8213",24," Private",13," Married"," Sales"," Other-relative"," White"," Male",40,"High-Income"
"8214",39," Private",14," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Female",50,"High-Income"
"8215",51," Private",9," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"8216",45," Self-Employed",14," Not-Married"," Professional"," Not-in-family"," White"," Female",15,"High-Income"
"8217",46," Self-Employed",13," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8218",29," Private",10," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",40,"High-Income"
"8219",42," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",28,"High-Income"
"8220",41," Self-Employed",9," Not-Married"," Service"," Not-in-family"," Black"," Male",60,"Upper-Middle-Income"
"8221",58," Self-Employed",9," Married"," Professional"," Wife"," White"," Female",10,"High-Income"
"8222",23," Local-gov",10," Not-Married"," Admin"," Own-child"," White"," Female",20,"High-Income"
"8223",19," Private",10," Not-Married"," Professional"," Own-child"," White"," Male",16,"High-Income"
"8224",23," Private",10," Not-Married"," Manual"," Own-child"," White"," Male",30,"High-Income"
"8225",42," Self-Employed",14," Not-Married"," Professional"," Unmarried"," Asian-Pac-Islander"," Male",60,"Lower-Middle-Income"
"8226",71," Self-Employed",9," Married"," Skilled-Manual"," Husband"," Amer-Indian-Eskimo"," Male",35,"High-Income"
"8227",50," Private",9," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"8228",60," Private",9," Married"," Service"," Wife"," White"," Female",40,"High-Income"
"8229",44," Local-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8230",29," Private",4," Not-Married"," Skilled-Manual"," Unmarried"," White"," Female",55,"High-Income"
"8231",52," Self-Employed",10," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"8232",55," Private",6," Widowed"," Skilled-Manual"," Not-in-family"," Black"," Female",35,"High-Income"
"8233",32," Local-gov",9," Not-Married"," Skilled-Manual"," Unmarried"," Black"," Female",37,"High-Income"
"8234",31," Private",16," Not-Married"," Professional"," Not-in-family"," White"," Female",28,"High-Income"
"8235",38," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",44,"High-Income"
"8236",34," Federal-gov",10," Married"," Manual"," Husband"," Black"," Male",52,"High-Income"
"8237",21," Private",10," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"8238",34," Private",9," Not-Married"," Manual"," Unmarried"," White"," Male",40,"High-Income"
"8239",23," Private",13," Not-Married"," Professional"," Own-child"," White"," Male",28,"High-Income"
"8240",37," Private",5," Not-Married"," Service"," Unmarried"," White"," Female",16,"Upper-Middle-Income"
"8241",36," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8242",39," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8243",58," Local-gov",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8244",28," Private",9," Married"," Manual"," Husband"," Black"," Male",40,"High-Income"
"8245",62," Private",4," Married"," Other-Occupations"," Husband"," White"," Male",40,"Upper-Middle-Income"
"8246",54," Private",13," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"8247",29," Federal-gov",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8248",37," Private",5," Married"," Manual"," Husband"," White"," Male",50,"High-Income"
"8249",24," Private",9," Not-Married"," Service"," Not-in-family"," White"," Female",45,"High-Income"
"8250",29," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"8251",29," Private",9," Married"," Service"," Own-child"," Asian-Pac-Islander"," Male",25,"Lower-Middle-Income"
"8252",33," Federal-gov",16," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8253",42," Local-gov",10," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"8254",24," Private",9," Not-Married"," Sales"," Own-child"," White"," Male",35,"Lower-Middle-Income"
"8255",18," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",25,"High-Income"
"8256",31," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Female",40,"High-Income"
"8257",26," Private",9," Not-Married"," Professional"," Own-child"," White"," Female",40,"High-Income"
"8258",41," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8259",44," Private",13," Married"," Professional"," Husband"," Black"," Male",40,"High-Income"
"8260",33," Private",10," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",50,"High-Income"
"8261",29," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8262",42," Federal-gov",9," Not-Married"," Admin"," Not-in-family"," Black"," Male",40,"High-Income"
"8263",49," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Female",40,"High-Income"
"8264",24," Private",9," Not-Married"," Service"," Own-child"," White"," Male",40,"Upper-Middle-Income"
"8265",19," Private",9," Married"," Skilled-Manual"," Wife"," White"," Female",40,"High-Income"
"8266",36," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",4,"High-Income"
"8267",54," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",70,"High-Income"
"8268",37," Private",10," Not-Married"," Service"," Unmarried"," White"," Female",30,"High-Income"
"8269",20," Private",10," Not-Married"," Admin"," Other-relative"," White"," Female",20,"High-Income"
"8270",41," Private",3," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"Upper-Middle-Income"
"8271",24," Private",13," Not-Married"," Sales"," Other-relative"," White"," Female",40,"High-Income"
"8272",32," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8273",44," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",72,"High-Income"
"8274",44," Private",10," Widowed"," Sales"," Not-in-family"," White"," Female",25,"High-Income"
"8275",40," Private",2," Not-Married"," Service"," Not-in-family"," White"," Male",45,"Lower-Middle-Income"
"8276",33," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8277",50," Private",9," Not-Married"," Admin"," Unmarried"," White"," Female",35,"High-Income"
"8278",25," State-gov",13," Not-Married"," Other-Occupations"," Own-child"," White"," Male",40,"High-Income"
"8279",53," State-gov",9," Married"," Service"," Wife"," Amer-Indian-Eskimo"," Female",28,"High-Income"
"8280",24," Private",9," Married"," Manual"," Own-child"," White"," Male",35,"High-Income"
"8281",50," Federal-gov",9," Married"," Admin"," Husband"," White"," Male",48,"High-Income"
"8282",35," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"8283",48," Private",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8284",44," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"8285",64," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",55,"High-Income"
"8286",28," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8287",67," Self-Employed",9," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40,"High-Income"
"8288",41," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"8289",55," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",20,"High-Income"
"8290",33," Private",10," Married"," Professional"," Husband"," White"," Male",40,"Upper-Middle-Income"
"8291",29," Federal-gov",9," Not-Married"," Professional"," Not-in-family"," Other"," Female",40,"High-Income"
"8292",26," Local-gov",13," Married"," Professional"," Wife"," Black"," Female",40,"High-Income"
"8293",28," Private",6," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"8294",58," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Male",50,"High-Income"
"8295",43," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"8296",35," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",80,"High-Income"
"8297",55," Local-gov",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8298",33," Private",10," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"8299",43," Private",12," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8300",25," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",37,"High-Income"
"8301",24," Private",13," Married"," Service"," Husband"," White"," Male",33,"High-Income"
"8302",63," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Female",20,"High-Income"
"8303",34," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"8304",23," Private",10," Not-Married"," Service"," Own-child"," Asian-Pac-Islander"," Female",23,"High-Income"
"8305",20," Private",10," Not-Married"," Manual"," Not-in-family"," White"," Male",30,"High-Income"
"8306",49," Private",8," Not-Married"," Skilled-Manual"," Not-in-family"," Asian-Pac-Islander"," Male",35,"High-Income"
"8307",27," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",52,"High-Income"
"8308",44," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8309",49," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Male",42,"High-Income"
"8310",37," Private",10," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"8311",49," Private",13," Married"," Professional"," Wife"," White"," Female",43,"High-Income"
"8312",44," Private",16," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"8313",28," Private",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"8314",66," Private",10," Married"," Sales"," Husband"," White"," Male",24,"High-Income"
"8315",44," Private",13," Married"," Professional"," Husband"," White"," Male",48,"High-Income"
"8316",40," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8317",20," Private",10," Not-Married"," Admin"," Own-child"," Other"," Female",20,"High-Income"
"8318",37," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"8319",29," Private",9," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"8320",31," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8321",50," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"8322",19," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",25,"High-Income"
"8323",43," Private",9," Not-Married"," Service"," Not-in-family"," Black"," Female",35,"High-Income"
"8324",51," Private",3," Not-Married"," Manual"," Unmarried"," White"," Female",40,"Upper-Middle-Income"
"8325",80," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",20,"High-Income"
"8326",27," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"8327",21," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8328",35," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",42,"High-Income"
"8329",31," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
